,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
5749,5750,9/2/2011,3,0,9,0,0,5,1,1,0.64,0.6061,0.65,0.19399999999999998,64
5750,5751,9/2/2011,3,0,9,1,0,5,1,3,0.62,0.5909,0.73,0.1045,32
5751,5752,9/2/2011,3,0,9,2,0,5,1,3,0.62,0.5909,0.73,0.1045,20
5752,5753,9/2/2011,3,0,9,3,0,5,1,2,0.6,0.5606,0.83,0.1642,8
5753,5754,9/2/2011,3,0,9,4,0,5,1,1,0.6,0.5606,0.83,0.0896,4
5754,5755,9/2/2011,3,0,9,5,0,5,1,2,0.6,0.5606,0.83,0.1343,20
5755,5756,9/2/2011,3,0,9,6,0,5,1,1,0.6,0.5606,0.83,0.1343,76
5756,5757,9/2/2011,3,0,9,7,0,5,1,1,0.6,0.5606,0.83,0.1045,259
5757,5758,9/2/2011,3,0,9,8,0,5,1,1,0.62,0.5909,0.78,0.19399999999999998,456
5758,5759,9/2/2011,3,0,9,9,0,5,1,2,0.62,0.5758,0.83,0.1045,220
5759,5760,9/2/2011,3,0,9,10,0,5,1,2,0.64,0.6061,0.76,0.1642,140
5760,5761,9/2/2011,3,0,9,11,0,5,1,2,0.66,0.6212,0.74,0.1045,192
5761,5762,9/2/2011,3,0,9,12,0,5,1,2,0.66,0.6212,0.69,0.2239,260
5762,5763,9/2/2011,3,0,9,13,0,5,1,2,0.68,0.6364,0.65,0.1343,279
5763,5764,9/2/2011,3,0,9,14,0,5,1,2,0.7,0.6515,0.61,0.1045,283
5764,5765,9/2/2011,3,0,9,15,0,5,1,2,0.7,0.6515,0.61,0.2537,346
5765,5766,9/2/2011,3,0,9,16,0,5,1,2,0.7,0.6515,0.61,0.1343,381
5766,5767,9/2/2011,3,0,9,17,0,5,1,2,0.68,0.6364,0.65,0.1642,455
5767,5768,9/2/2011,3,0,9,18,0,5,1,2,0.68,0.6364,0.65,0.19399999999999998,355
5768,5769,9/2/2011,3,0,9,19,0,5,1,1,0.66,0.6212,0.69,0.1343,287
5769,5770,9/2/2011,3,0,9,20,0,5,1,1,0.64,0.6061,0.73,0.0,196
5770,5771,9/2/2011,3,0,9,21,0,5,1,2,0.64,0.6061,0.73,0.0896,149
5771,5772,9/2/2011,3,0,9,22,0,5,1,2,0.64,0.6061,0.73,0.1642,147
5772,5773,9/2/2011,3,0,9,23,0,5,1,2,0.64,0.6061,0.73,0.1642,98
5773,5774,9/3/2011,3,0,9,0,0,6,0,2,0.64,0.6061,0.73,0.1045,87
5774,5775,9/3/2011,3,0,9,1,0,6,0,2,0.64,0.6061,0.69,0.2537,74
5775,5776,9/3/2011,3,0,9,2,0,6,0,2,0.64,0.6061,0.69,0.2239,41
5776,5777,9/3/2011,3,0,9,3,0,6,0,1,0.62,0.5909,0.73,0.1642,35
5777,5778,9/3/2011,3,0,9,4,0,6,0,1,0.62,0.5909,0.73,0.1642,7
5778,5779,9/3/2011,3,0,9,5,0,6,0,1,0.62,0.6061,0.69,0.19399999999999998,12
5779,5780,9/3/2011,3,0,9,6,0,6,0,1,0.62,0.5909,0.73,0.1642,23
5780,5781,9/3/2011,3,0,9,7,0,6,0,1,0.62,0.5909,0.73,0.19399999999999998,38
5781,5782,9/3/2011,3,0,9,8,0,6,0,1,0.64,0.6061,0.69,0.1642,89
5782,5783,9/3/2011,3,0,9,9,0,6,0,2,0.66,0.6212,0.69,0.2537,201
5783,5784,9/3/2011,3,0,9,10,0,6,0,3,0.66,0.6212,0.65,0.2537,258
5784,5785,9/3/2011,3,0,9,11,0,6,0,3,0.66,0.6212,0.69,0.2836,194
5785,5786,9/3/2011,3,0,9,12,0,6,0,1,0.7,0.6515,0.61,0.2239,257
5786,5787,9/3/2011,3,0,9,13,0,6,0,1,0.7,0.6515,0.65,0.2239,353
5787,5788,9/3/2011,3,0,9,14,0,6,0,2,0.72,0.6818,0.66,0.1642,380
5788,5789,9/3/2011,3,0,9,15,0,6,0,1,0.72,0.6818,0.7,0.1642,388
5789,5790,9/3/2011,3,0,9,16,0,6,0,1,0.72,0.6818,0.7,0.19399999999999998,374
5790,5791,9/3/2011,3,0,9,17,0,6,0,1,0.72,0.6818,0.7,0.2239,371
5791,5792,9/3/2011,3,0,9,18,0,6,0,1,0.72,0.6818,0.7,0.1642,339
5792,5793,9/3/2011,3,0,9,19,0,6,0,1,0.7,0.6667,0.74,0.1343,295
5793,5794,9/3/2011,3,0,9,20,0,6,0,1,0.7,0.6667,0.79,0.1642,219
5794,5795,9/3/2011,3,0,9,21,0,6,0,1,0.68,0.6364,0.83,0.1343,164
5795,5796,9/3/2011,3,0,9,22,0,6,0,1,0.68,0.6364,0.83,0.1045,162
5796,5797,9/3/2011,3,0,9,23,0,6,0,1,0.66,0.6212,0.85,0.1343,123
5797,5798,9/4/2011,3,0,9,0,0,0,0,1,0.66,0.5909,0.89,0.19399999999999998,109
5798,5799,9/4/2011,3,0,9,1,0,0,0,1,0.66,0.6061,0.83,0.1343,75
5799,5800,9/4/2011,3,0,9,2,0,0,0,1,0.66,0.6061,0.83,0.19399999999999998,60
5800,5801,9/4/2011,3,0,9,3,0,0,0,1,0.64,0.5758,0.89,0.19399999999999998,43
5801,5802,9/4/2011,3,0,9,4,0,0,0,1,0.64,0.5758,0.83,0.1642,4
5802,5803,9/4/2011,3,0,9,5,0,0,0,1,0.64,0.5758,0.83,0.1343,6
5803,5804,9/4/2011,3,0,9,6,0,0,0,1,0.64,0.5758,0.84,0.2239,3
5804,5805,9/4/2011,3,0,9,7,0,0,0,1,0.66,0.6061,0.78,0.19399999999999998,30
5805,5806,9/4/2011,3,0,9,8,0,0,0,1,0.66,0.6061,0.78,0.1642,70
5806,5807,9/4/2011,3,0,9,9,0,0,0,1,0.66,0.6061,0.78,0.1642,189
5807,5808,9/4/2011,3,0,9,10,0,0,0,1,0.7,0.6667,0.74,0.1343,297
5808,5809,9/4/2011,3,0,9,11,0,0,0,1,0.74,0.6970000000000001,0.7,0.1642,337
5809,5810,9/4/2011,3,0,9,12,0,0,0,1,0.76,0.7273,0.66,0.1642,435
5810,5811,9/4/2011,3,0,9,13,0,0,0,2,0.78,0.7424,0.62,0.2836,419
5811,5812,9/4/2011,3,0,9,14,0,0,0,1,0.78,0.7576,0.66,0.3284,361
5812,5813,9/4/2011,3,0,9,15,0,0,0,1,0.78,0.7576,0.66,0.2836,410
5813,5814,9/4/2011,3,0,9,16,0,0,0,1,0.8,0.7727,0.59,0.2239,337
5814,5815,9/4/2011,3,0,9,17,0,0,0,1,0.76,0.7273,0.66,0.2239,376
5815,5816,9/4/2011,3,0,9,18,0,0,0,1,0.76,0.7273,0.66,0.19399999999999998,356
5816,5817,9/4/2011,3,0,9,19,0,0,0,1,0.74,0.6970000000000001,0.7,0.19399999999999998,328
5817,5818,9/4/2011,3,0,9,20,0,0,0,1,0.74,0.6970000000000001,0.7,0.2985,229
5818,5819,9/4/2011,3,0,9,21,0,0,0,1,0.72,0.6970000000000001,0.74,0.2537,207
5819,5820,9/4/2011,3,0,9,22,0,0,0,2,0.72,0.6970000000000001,0.74,0.2836,155
5820,5821,9/4/2011,3,0,9,23,0,0,0,2,0.72,0.6818,0.7,0.1642,104
5821,5822,9/5/2011,3,0,9,0,1,1,0,2,0.7,0.6667,0.74,0.2239,97
5822,5823,9/5/2011,3,0,9,1,1,1,0,2,0.68,0.6364,0.79,0.1045,54
5823,5824,9/5/2011,3,0,9,2,1,1,0,2,0.68,0.6364,0.79,0.1642,39
5824,5825,9/5/2011,3,0,9,3,1,1,0,2,0.68,0.6364,0.74,0.2985,16
5825,5826,9/5/2011,3,0,9,4,1,1,0,2,0.68,0.6364,0.69,0.2836,8
5826,5827,9/5/2011,3,0,9,5,1,1,0,2,0.66,0.6212,0.74,0.1642,6
5827,5828,9/5/2011,3,0,9,6,1,1,0,2,0.66,0.6212,0.74,0.1343,11
5828,5829,9/5/2011,3,0,9,7,1,1,0,1,0.66,0.6212,0.74,0.1642,41
5829,5830,9/5/2011,3,0,9,8,1,1,0,2,0.66,0.6061,0.78,0.19399999999999998,101
5830,5831,9/5/2011,3,0,9,9,1,1,0,3,0.68,0.6364,0.74,0.1642,152
5831,5832,9/5/2011,3,0,9,10,1,1,0,2,0.7,0.6515,0.7,0.1642,244
5832,5833,9/5/2011,3,0,9,11,1,1,0,2,0.7,0.6667,0.74,0.1642,308
5833,5834,9/5/2011,3,0,9,12,1,1,0,2,0.72,0.6818,0.7,0.19399999999999998,353
5834,5835,9/5/2011,3,0,9,13,1,1,0,2,0.74,0.6970000000000001,0.7,0.1343,389
5835,5836,9/5/2011,3,0,9,14,1,1,0,1,0.74,0.6970000000000001,0.7,0.1642,357
5836,5837,9/5/2011,3,0,9,15,1,1,0,2,0.68,0.6364,0.79,0.2836,253
5837,5838,9/5/2011,3,0,9,16,1,1,0,2,0.68,0.6364,0.79,0.2836,284
5838,5839,9/5/2011,3,0,9,17,1,1,0,2,0.66,0.5909,0.89,0.1045,114
5839,5840,9/5/2011,3,0,9,18,1,1,0,1,0.66,0.5909,0.89,0.0896,123
5840,5841,9/5/2011,3,0,9,19,1,1,0,3,0.66,0.5909,0.94,0.1045,175
5841,5842,9/5/2011,3,0,9,20,1,1,0,3,0.66,0.5909,0.94,0.2537,82
5842,5843,9/5/2011,3,0,9,21,1,1,0,2,0.66,0.5909,0.94,0.2985,60
5843,5844,9/5/2011,3,0,9,22,1,1,0,2,0.6,0.5455,0.88,0.5821,64
5844,5845,9/5/2011,3,0,9,23,1,1,0,3,0.56,0.5303,0.88,0.3881,20
5845,5846,9/6/2011,3,0,9,0,0,2,1,3,0.54,0.5152,0.94,0.3582,8
5846,5847,9/6/2011,3,0,9,2,0,2,1,3,0.54,0.5152,0.94,0.2537,2
5847,5848,9/6/2011,3,0,9,3,0,2,1,3,0.54,0.5152,0.94,0.2985,1
5848,5849,9/6/2011,3,0,9,4,0,2,1,2,0.54,0.5152,0.94,0.2985,4
5849,5850,9/6/2011,3,0,9,5,0,2,1,3,0.54,0.5152,0.88,0.3582,21
5850,5851,9/6/2011,3,0,9,6,0,2,1,2,0.54,0.5152,0.88,0.3284,72
5851,5852,9/6/2011,3,0,9,7,0,2,1,2,0.54,0.5152,0.83,0.3582,172
5852,5853,9/6/2011,3,0,9,8,0,2,1,3,0.54,0.5152,0.83,0.3881,364
5853,5854,9/6/2011,3,0,9,9,0,2,1,2,0.54,0.5152,0.81,0.4179,185
5854,5855,9/6/2011,3,0,9,10,0,2,1,3,0.54,0.5152,0.83,0.3582,106
5855,5856,9/6/2011,3,0,9,11,0,2,1,3,0.54,0.5152,0.83,0.3881,89
5856,5857,9/6/2011,3,0,9,12,0,2,1,3,0.54,0.5152,0.83,0.3881,67
5857,5858,9/6/2011,3,0,9,13,0,2,1,3,0.54,0.5152,0.88,0.2985,29
5858,5859,9/6/2011,3,0,9,14,0,2,1,3,0.54,0.5152,0.88,0.2836,24
5859,5860,9/6/2011,3,0,9,15,0,2,1,3,0.54,0.5152,0.94,0.3881,89
5860,5861,9/6/2011,3,0,9,16,0,2,1,3,0.54,0.5152,0.94,0.3881,106
5861,5862,9/6/2011,3,0,9,17,0,2,1,2,0.54,0.5152,0.88,0.3881,291
5862,5863,9/6/2011,3,0,9,18,0,2,1,2,0.54,0.5152,0.88,0.3881,373
5863,5864,9/6/2011,3,0,9,19,0,2,1,2,0.54,0.5152,0.88,0.4179,281
5864,5865,9/6/2011,3,0,9,20,0,2,1,3,0.54,0.5152,0.88,0.2985,163
5865,5866,9/6/2011,3,0,9,21,0,2,1,3,0.54,0.5152,0.88,0.2836,121
5866,5867,9/6/2011,3,0,9,22,0,2,1,2,0.54,0.5152,0.94,0.3284,84
5867,5868,9/6/2011,3,0,9,23,0,2,1,3,0.54,0.5152,0.94,0.2537,58
5868,5869,9/7/2011,3,0,9,0,0,3,1,2,0.54,0.5152,0.94,0.2239,13
5869,5870,9/7/2011,3,0,9,1,0,3,1,3,0.54,0.5152,0.94,0.2537,5
5870,5871,9/7/2011,3,0,9,2,0,3,1,2,0.54,0.5152,0.94,0.2239,6
5871,5872,9/7/2011,3,0,9,3,0,3,1,3,0.56,0.5303,0.94,0.1343,2
5872,5873,9/7/2011,3,0,9,4,0,3,1,3,0.56,0.5303,0.94,0.1642,4
5873,5874,9/7/2011,3,0,9,5,0,3,1,2,0.56,0.5303,1.0,0.1343,16
5874,5875,9/7/2011,3,0,9,6,0,3,1,3,0.6,0.5455,0.88,0.1045,75
5875,5876,9/7/2011,3,0,9,7,0,3,1,3,0.6,0.5455,0.88,0.0896,86
5876,5877,9/7/2011,3,0,9,8,0,3,1,3,0.62,0.5455,0.94,0.0896,328
5877,5878,9/7/2011,3,0,9,9,0,3,1,3,0.6,0.5455,0.88,0.1343,190
5878,5879,9/7/2011,3,0,9,10,0,3,1,3,0.6,0.5455,0.88,0.1343,66
5879,5880,9/7/2011,3,0,9,11,0,3,1,3,0.6,0.5152,0.94,0.0,10
5880,5881,9/7/2011,3,0,9,12,0,3,1,3,0.56,0.5303,0.94,0.0,22
5881,5882,9/7/2011,3,0,9,13,0,3,1,3,0.6,0.5455,0.88,0.0,11
5882,5883,9/7/2011,3,0,9,14,0,3,1,3,0.6,0.5152,0.93,0.0,25
5883,5884,9/7/2011,3,0,9,15,0,3,1,3,0.62,0.5455,0.94,0.1045,58
5884,5885,9/7/2011,3,0,9,16,0,3,1,1,0.64,0.5758,0.89,0.0,144
5885,5886,9/7/2011,3,0,9,17,0,3,1,3,0.64,0.5758,0.89,0.0,285
5886,5887,9/7/2011,3,0,9,18,0,3,1,3,0.64,0.5758,0.89,0.0,237
5887,5888,9/7/2011,3,0,9,19,0,3,1,2,0.64,0.5758,0.89,0.0,226
5888,5889,9/7/2011,3,0,9,20,0,3,1,3,0.64,0.5758,0.89,0.0896,96
5889,5890,9/7/2011,3,0,9,21,0,3,1,3,0.64,0.5758,0.89,0.0896,38
5890,5891,9/7/2011,3,0,9,22,0,3,1,3,0.62,0.5455,0.94,0.1642,29
5891,5892,9/7/2011,3,0,9,23,0,3,1,3,0.62,0.5455,0.94,0.19399999999999998,24
5892,5893,9/8/2011,3,0,9,0,0,4,1,3,0.6,0.5,1.0,0.19399999999999998,14
5893,5894,9/8/2011,3,0,9,1,0,4,1,3,0.62,0.5455,0.94,0.1045,4
5894,5895,9/8/2011,3,0,9,3,0,4,1,3,0.62,0.5455,0.94,0.0,2
5895,5896,9/8/2011,3,0,9,4,0,4,1,2,0.62,0.5455,0.94,0.0896,3
5896,5897,9/8/2011,3,0,9,5,0,4,1,3,0.62,0.5455,0.94,0.0896,14
5897,5898,9/8/2011,3,0,9,6,0,4,1,3,0.62,0.5455,0.94,0.1642,56
5898,5899,9/8/2011,3,0,9,7,0,4,1,3,0.62,0.5455,0.94,0.1045,179
5899,5900,9/8/2011,3,0,9,8,0,4,1,3,0.62,0.5455,0.94,0.1343,195
5900,5901,9/8/2011,3,0,9,9,0,4,1,2,0.62,0.5152,1.0,0.2537,69
5901,5902,9/8/2011,3,0,9,10,0,4,1,2,0.64,0.5606,0.94,0.1045,65
5902,5903,9/8/2011,3,0,9,11,0,4,1,2,0.64,0.5606,0.94,0.2239,98
5903,5904,9/8/2011,3,0,9,12,0,4,1,2,0.66,0.5909,0.94,0.2239,102
5904,5905,9/8/2011,3,0,9,13,0,4,1,2,0.68,0.6364,0.83,0.3881,126
5905,5906,9/8/2011,3,0,9,14,0,4,1,2,0.7,0.6667,0.79,0.3582,120
5906,5907,9/8/2011,3,0,9,15,0,4,1,3,0.66,0.5909,0.89,0.2985,139
5907,5908,9/8/2011,3,0,9,16,0,4,1,3,0.64,0.5606,0.94,0.2836,156
5908,5909,9/8/2011,3,0,9,17,0,4,1,3,0.64,0.5606,0.94,0.2836,113
5909,5910,9/8/2011,3,0,9,18,0,4,1,3,0.64,0.5606,0.94,0.3582,68
5910,5911,9/8/2011,3,0,9,19,0,4,1,3,0.62,0.5152,1.0,0.3284,52
5911,5912,9/8/2011,3,0,9,20,0,4,1,2,0.62,0.5455,0.94,0.1642,89
5912,5913,9/8/2011,3,0,9,21,0,4,1,3,0.64,0.5606,0.94,0.1045,82
5913,5914,9/8/2011,3,0,9,22,0,4,1,3,0.62,0.5152,1.0,0.0896,70
5914,5915,9/8/2011,3,0,9,23,0,4,1,3,0.62,0.5152,1.0,0.0896,26
5915,5916,9/9/2011,3,0,9,0,0,5,1,3,0.64,0.5606,0.94,0.19399999999999998,16
5916,5917,9/9/2011,3,0,9,1,0,5,1,2,0.62,0.5152,1.0,0.1642,8
5917,5918,9/9/2011,3,0,9,2,0,5,1,2,0.62,0.5152,1.0,0.2537,8
5918,5919,9/9/2011,3,0,9,3,0,5,1,2,0.62,0.5455,0.94,0.2537,2
5919,5920,9/9/2011,3,0,9,4,0,5,1,3,0.62,0.5455,0.94,0.1642,3
5920,5921,9/9/2011,3,0,9,5,0,5,1,2,0.62,0.5455,0.94,0.1343,14
5921,5922,9/9/2011,3,0,9,6,0,5,1,2,0.62,0.5152,1.0,0.1343,57
5922,5923,9/9/2011,3,0,9,7,0,5,1,3,0.62,0.5152,1.0,0.2537,108
5923,5924,9/9/2011,3,0,9,8,0,5,1,3,0.62,0.5455,0.94,0.1642,288
5924,5925,9/9/2011,3,0,9,9,0,5,1,3,0.62,0.5455,0.94,0.1642,136
5925,5926,9/9/2011,3,0,9,10,0,5,1,2,0.62,0.5152,1.0,0.0,29
5926,5927,9/9/2011,3,0,9,11,0,5,1,2,0.62,0.5455,0.94,0.0,72
5927,5928,9/9/2011,3,0,9,12,0,5,1,1,0.64,0.5606,0.94,0.0,75
5928,5929,9/9/2011,3,0,9,13,0,5,1,1,0.7,0.6667,0.79,0.0896,122
5929,5930,9/9/2011,3,0,9,14,0,5,1,1,0.72,0.6970000000000001,0.74,0.0896,148
5930,5931,9/9/2011,3,0,9,15,0,5,1,1,0.74,0.6970000000000001,0.66,0.0,188
5931,5932,9/9/2011,3,0,9,16,0,5,1,1,0.74,0.6970000000000001,0.66,0.1343,285
5932,5933,9/9/2011,3,0,9,17,0,5,1,1,0.7,0.6667,0.79,0.2537,505
5933,5934,9/9/2011,3,0,9,18,0,5,1,1,0.7,0.6667,0.79,0.19399999999999998,410
5934,5935,9/9/2011,3,0,9,19,0,5,1,1,0.66,0.5909,0.89,0.1642,349
5935,5936,9/9/2011,3,0,9,20,0,5,1,1,0.64,0.5606,0.94,0.0896,210
5936,5937,9/9/2011,3,0,9,21,0,5,1,1,0.66,0.5909,0.89,0.0,203
5937,5938,9/9/2011,3,0,9,22,0,5,1,1,0.62,0.5455,0.94,0.0,160
5938,5939,9/9/2011,3,0,9,23,0,5,1,1,0.62,0.5455,0.94,0.0896,148
5939,5940,9/10/2011,3,0,9,0,0,6,0,1,0.62,0.5455,0.94,0.0,116
5940,5941,9/10/2011,3,0,9,1,0,6,0,2,0.62,0.5455,0.94,0.0,83
5941,5942,9/10/2011,3,0,9,2,0,6,0,2,0.6,0.5,0.97,0.1045,64
5942,5943,9/10/2011,3,0,9,3,0,6,0,1,0.58,0.5455,1.0,0.1343,37
5943,5944,9/10/2011,3,0,9,4,0,6,0,1,0.58,0.5455,0.94,0.0896,7
5944,5945,9/10/2011,3,0,9,5,0,6,0,1,0.58,0.5455,0.94,0.1343,8
5945,5946,9/10/2011,3,0,9,6,0,6,0,1,0.58,0.5455,0.94,0.1642,6
5946,5947,9/10/2011,3,0,9,7,0,6,0,1,0.6,0.5455,0.88,0.1343,52
5947,5948,9/10/2011,3,0,9,8,0,6,0,1,0.62,0.5758,0.83,0.1642,119
5948,5949,9/10/2011,3,0,9,9,0,6,0,1,0.64,0.5909,0.78,0.2985,207
5949,5950,9/10/2011,3,0,9,10,0,6,0,1,0.7,0.6515,0.65,0.2537,318
5950,5951,9/10/2011,3,0,9,11,0,6,0,1,0.72,0.6818,0.62,0.2537,360
5951,5952,9/10/2011,3,0,9,12,0,6,0,1,0.72,0.6818,0.62,0.2239,404
5952,5953,9/10/2011,3,0,9,13,0,6,0,1,0.74,0.6818,0.55,0.2836,370
5953,5954,9/10/2011,3,0,9,14,0,6,0,1,0.74,0.6818,0.55,0.2836,359
5954,5955,9/10/2011,3,0,9,15,0,6,0,1,0.74,0.6818,0.55,0.2239,480
5955,5956,9/10/2011,3,0,9,16,0,6,0,1,0.74,0.6818,0.55,0.19399999999999998,431
5956,5957,9/10/2011,3,0,9,17,0,6,0,1,0.74,0.6818,0.55,0.2239,460
5957,5958,9/10/2011,3,0,9,18,0,6,0,1,0.72,0.6667,0.58,0.19399999999999998,360
5958,5959,9/10/2011,3,0,9,19,0,6,0,1,0.7,0.6515,0.58,0.1343,315
5959,5960,9/10/2011,3,0,9,20,0,6,0,1,0.66,0.6212,0.69,0.1045,245
5960,5961,9/10/2011,3,0,9,21,0,6,0,1,0.64,0.5909,0.78,0.0896,230
5961,5962,9/10/2011,3,0,9,22,0,6,0,1,0.64,0.5909,0.78,0.0,175
5962,5963,9/10/2011,3,0,9,23,0,6,0,2,0.62,0.5606,0.88,0.0,139
5963,5964,9/11/2011,3,0,9,0,0,0,0,1,0.62,0.5606,0.88,0.0,108
5964,5965,9/11/2011,3,0,9,1,0,0,0,2,0.62,0.5606,0.88,0.0,88
5965,5966,9/11/2011,3,0,9,2,0,0,0,2,0.62,0.5909,0.78,0.19399999999999998,76
5966,5967,9/11/2011,3,0,9,3,0,0,0,2,0.62,0.5909,0.78,0.0896,45
5967,5968,9/11/2011,3,0,9,4,0,0,0,1,0.6,0.5606,0.83,0.1343,9
5968,5969,9/11/2011,3,0,9,5,0,0,0,1,0.6,0.5606,0.83,0.1343,39
5969,5970,9/11/2011,3,0,9,6,0,0,0,1,0.58,0.5455,0.88,0.1045,20
5970,5971,9/11/2011,3,0,9,7,0,0,0,1,0.6,0.5455,0.88,0.0,37
5971,5972,9/11/2011,3,0,9,8,0,0,0,1,0.64,0.5909,0.78,0.0,94
5972,5973,9/11/2011,3,0,9,9,0,0,0,1,0.66,0.6212,0.74,0.0,227
5973,5974,9/11/2011,3,0,9,10,0,0,0,1,0.7,0.6515,0.65,0.0,334
5974,5975,9/11/2011,3,0,9,11,0,0,0,1,0.7,0.6515,0.65,0.0,402
5975,5976,9/11/2011,3,0,9,12,0,0,0,1,0.7,0.6515,0.65,0.0,411
5976,5977,9/11/2011,3,0,9,13,0,0,0,1,0.74,0.6818,0.58,0.1045,350
5977,5978,9/11/2011,3,0,9,14,0,0,0,1,0.72,0.6667,0.58,0.2836,342
5978,5979,9/11/2011,3,0,9,15,0,0,0,1,0.74,0.6667,0.51,0.2985,404
5979,5980,9/11/2011,3,0,9,16,0,0,0,1,0.72,0.6667,0.51,0.2985,483
5980,5981,9/11/2011,3,0,9,17,0,0,0,1,0.72,0.6667,0.51,0.1343,380
5981,5982,9/11/2011,3,0,9,18,0,0,0,1,0.68,0.6364,0.65,0.2985,339
5982,5983,9/11/2011,3,0,9,19,0,0,0,1,0.64,0.6061,0.69,0.1045,333
5983,5984,9/11/2011,3,0,9,20,0,0,0,1,0.62,0.5909,0.73,0.1045,226
5984,5985,9/11/2011,3,0,9,21,0,0,0,1,0.64,0.6061,0.69,0.0,159
5985,5986,9/11/2011,3,0,9,22,0,0,0,1,0.62,0.6061,0.69,0.3881,95
5986,5987,9/11/2011,3,0,9,23,0,0,0,3,0.58,0.5455,0.78,0.0896,45
5987,5988,9/12/2011,3,0,9,0,0,1,1,1,0.56,0.5303,0.88,0.0896,16
5988,5989,9/12/2011,3,0,9,1,0,1,1,1,0.56,0.5303,0.88,0.0,12
5989,5990,9/12/2011,3,0,9,2,0,1,1,1,0.56,0.5303,0.88,0.0,2
5990,5991,9/12/2011,3,0,9,4,0,1,1,1,0.54,0.5152,0.94,0.1045,4
5991,5992,9/12/2011,3,0,9,5,0,1,1,1,0.56,0.5303,0.83,0.0,24
5992,5993,9/12/2011,3,0,9,6,0,1,1,1,0.56,0.5303,0.83,0.0,109
5993,5994,9/12/2011,3,0,9,7,0,1,1,1,0.58,0.5455,0.83,0.0,312
5994,5995,9/12/2011,3,0,9,8,0,1,1,1,0.6,0.5758,0.78,0.0896,408
5995,5996,9/12/2011,3,0,9,9,0,1,1,1,0.64,0.6061,0.69,0.0,176
5996,5997,9/12/2011,3,0,9,10,0,1,1,1,0.68,0.6364,0.62,0.1642,129
5997,5998,9/12/2011,3,0,9,11,0,1,1,1,0.7,0.6515,0.58,0.19399999999999998,165
5998,5999,9/12/2011,3,0,9,12,0,1,1,1,0.72,0.6667,0.51,0.19399999999999998,184
5999,6000,9/12/2011,3,0,9,13,0,1,1,1,0.72,0.6667,0.54,0.1045,163
6000,6001,9/12/2011,3,0,9,14,0,1,1,1,0.74,0.6667,0.51,0.1642,189
6001,6002,9/12/2011,3,0,9,15,0,1,1,1,0.74,0.6667,0.48,0.0896,212
6002,6003,9/12/2011,3,0,9,16,0,1,1,1,0.72,0.6667,0.48,0.0,298
6003,6004,9/12/2011,3,0,9,17,0,1,1,1,0.72,0.6667,0.51,0.1642,590
6004,6005,9/12/2011,3,0,9,18,0,1,1,1,0.7,0.6515,0.54,0.19399999999999998,571
6005,6006,9/12/2011,3,0,9,19,0,1,1,1,0.68,0.6364,0.57,0.1343,436
6006,6007,9/12/2011,3,0,9,20,0,1,1,1,0.66,0.6212,0.65,0.0,299
6007,6008,9/12/2011,3,0,9,21,0,1,1,1,0.64,0.6061,0.73,0.0896,195
6008,6009,9/12/2011,3,0,9,22,0,1,1,1,0.62,0.5758,0.83,0.1642,150
6009,6010,9/12/2011,3,0,9,23,0,1,1,1,0.62,0.5758,0.83,0.1045,69
6010,6011,9/13/2011,3,0,9,0,0,2,1,1,0.6,0.5455,0.88,0.1045,26
6011,6012,9/13/2011,3,0,9,1,0,2,1,1,0.58,0.5455,0.83,0.1045,10
6012,6013,9/13/2011,3,0,9,2,0,2,1,1,0.6,0.5758,0.78,0.0,2
6013,6014,9/13/2011,3,0,9,3,0,2,1,1,0.58,0.5455,0.83,0.0,4
6014,6015,9/13/2011,3,0,9,4,0,2,1,1,0.56,0.5303,0.88,0.0,8
6015,6016,9/13/2011,3,0,9,5,0,2,1,1,0.56,0.5303,0.88,0.0,20
6016,6017,9/13/2011,3,0,9,6,0,2,1,1,0.56,0.5303,0.88,0.1045,122
6017,6018,9/13/2011,3,0,9,7,0,2,1,1,0.58,0.5455,0.83,0.0896,362
6018,6019,9/13/2011,3,0,9,8,0,2,1,1,0.6,0.5606,0.81,0.1045,425
6019,6020,9/13/2011,3,0,9,9,0,2,1,1,0.64,0.6061,0.69,0.0896,214
6020,6021,9/13/2011,3,0,9,10,0,2,1,1,0.68,0.6364,0.69,0.1343,135
6021,6022,9/13/2011,3,0,9,11,0,2,1,1,0.7,0.6515,0.61,0.1642,153
6022,6023,9/13/2011,3,0,9,12,0,2,1,1,0.72,0.6667,0.58,0.2239,187
6023,6024,9/13/2011,3,0,9,13,0,2,1,1,0.74,0.6667,0.51,0.2836,184
6024,6025,9/13/2011,3,0,9,14,0,2,1,1,0.74,0.6667,0.51,0.3284,190
6025,6026,9/13/2011,3,0,9,15,0,2,1,1,0.74,0.6667,0.51,0.2985,180
6026,6027,9/13/2011,3,0,9,16,0,2,1,1,0.74,0.6667,0.51,0.2239,292
6027,6028,9/13/2011,3,0,9,17,0,2,1,1,0.74,0.6667,0.51,0.2239,579
6028,6029,9/13/2011,3,0,9,18,0,2,1,1,0.7,0.6515,0.61,0.1642,539
6029,6030,9/13/2011,3,0,9,19,0,2,1,1,0.68,0.6364,0.69,0.1642,396
6030,6031,9/13/2011,3,0,9,20,0,2,1,1,0.66,0.6212,0.74,0.19399999999999998,272
