,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
6055,28,student,single,secondary,no,4716,yes,no,unknown,26,may,329,2,-1,0,unknown,no
6056,48,blue-collar,married,secondary,no,1631,yes,no,unknown,26,may,51,5,-1,0,unknown,no
6057,37,blue-collar,single,secondary,no,3344,yes,no,unknown,26,may,85,5,-1,0,unknown,no
6058,32,admin.,divorced,secondary,no,-331,yes,yes,unknown,26,may,130,3,-1,0,unknown,no
6059,30,services,single,tertiary,no,108,yes,no,unknown,26,may,282,8,-1,0,unknown,no
6060,37,management,single,tertiary,no,337,yes,no,unknown,26,may,777,5,-1,0,unknown,no
6061,24,management,single,tertiary,no,553,yes,no,unknown,26,may,249,1,-1,0,unknown,no
6062,30,blue-collar,single,secondary,no,3532,yes,no,unknown,26,may,279,5,-1,0,unknown,no
6063,33,services,married,secondary,no,2065,yes,yes,unknown,26,may,241,2,-1,0,unknown,no
6064,33,management,married,tertiary,no,133,yes,no,unknown,26,may,308,4,-1,0,unknown,no
6065,34,management,single,tertiary,no,72,yes,no,unknown,26,may,118,2,-1,0,unknown,no
6066,43,services,married,secondary,no,278,yes,no,unknown,26,may,14,20,-1,0,unknown,no
6067,41,services,married,secondary,no,2085,yes,no,unknown,26,may,125,4,-1,0,unknown,no
6068,34,blue-collar,married,secondary,no,247,yes,yes,unknown,26,may,193,5,-1,0,unknown,no
6069,46,technician,divorced,secondary,no,1,yes,yes,unknown,26,may,200,3,-1,0,unknown,no
6070,32,technician,single,secondary,no,6471,yes,yes,unknown,26,may,349,4,-1,0,unknown,no
6071,52,blue-collar,married,unknown,no,-4,no,no,unknown,26,may,336,3,-1,0,unknown,no
6072,35,blue-collar,married,primary,no,77,yes,no,unknown,26,may,282,3,-1,0,unknown,no
6073,27,technician,married,secondary,no,639,yes,no,unknown,26,may,633,1,-1,0,unknown,no
6074,36,blue-collar,married,secondary,no,-870,yes,no,unknown,26,may,102,2,-1,0,unknown,no
6075,52,blue-collar,married,primary,no,-63,yes,no,unknown,26,may,560,4,-1,0,unknown,no
6076,47,management,married,tertiary,no,-1379,yes,no,unknown,27,may,114,3,-1,0,unknown,no
6077,34,management,married,tertiary,no,4131,yes,no,unknown,27,may,172,7,-1,0,unknown,no
6078,38,entrepreneur,single,tertiary,no,-281,yes,no,unknown,27,may,85,16,-1,0,unknown,no
6079,24,blue-collar,married,secondary,no,9,yes,no,unknown,27,may,292,7,-1,0,unknown,no
6080,50,technician,single,secondary,no,-463,yes,no,unknown,27,may,269,3,-1,0,unknown,no
6081,36,blue-collar,married,secondary,no,3935,yes,yes,unknown,27,may,220,6,-1,0,unknown,no
6082,37,entrepreneur,married,secondary,no,35,yes,yes,unknown,27,may,73,6,-1,0,unknown,no
6083,51,blue-collar,married,primary,no,51,no,no,unknown,27,may,121,2,-1,0,unknown,no
6084,40,blue-collar,single,secondary,no,0,yes,no,unknown,27,may,59,4,-1,0,unknown,no
6085,39,technician,married,secondary,no,7137,yes,no,unknown,27,may,151,7,-1,0,unknown,no
6086,38,services,single,secondary,no,0,yes,no,unknown,27,may,166,2,-1,0,unknown,no
6087,43,management,single,secondary,no,109,yes,no,unknown,27,may,64,3,-1,0,unknown,no
6088,50,technician,married,secondary,no,-157,yes,no,unknown,27,may,353,3,-1,0,unknown,no
6089,35,unemployed,married,tertiary,no,226,no,no,unknown,27,may,322,5,-1,0,unknown,no
6090,49,management,married,secondary,no,6758,yes,yes,unknown,27,may,67,3,-1,0,unknown,no
6091,36,blue-collar,married,secondary,no,-185,yes,no,unknown,27,may,163,2,-1,0,unknown,no
6092,47,technician,divorced,tertiary,no,48,no,no,unknown,27,may,27,2,-1,0,unknown,no
6093,54,management,married,tertiary,no,1353,yes,no,unknown,27,may,119,2,-1,0,unknown,no
6094,48,admin.,married,primary,no,3,yes,no,unknown,27,may,148,4,-1,0,unknown,no
6095,43,admin.,married,secondary,no,429,yes,no,unknown,27,may,222,4,-1,0,unknown,no
6096,49,blue-collar,married,secondary,no,134,yes,yes,unknown,27,may,265,2,-1,0,unknown,no
6097,32,admin.,single,secondary,no,-15,no,no,unknown,27,may,214,2,-1,0,unknown,no
6098,42,admin.,married,secondary,no,208,yes,no,unknown,27,may,75,2,-1,0,unknown,no
6099,38,blue-collar,married,primary,no,27,yes,no,unknown,27,may,62,4,-1,0,unknown,no
6100,44,blue-collar,divorced,secondary,no,-222,yes,no,unknown,27,may,112,3,-1,0,unknown,no
6101,31,management,married,tertiary,no,91,no,no,unknown,27,may,145,2,-1,0,unknown,no
6102,30,admin.,married,tertiary,no,612,yes,no,unknown,27,may,220,6,-1,0,unknown,no
6103,38,management,divorced,tertiary,no,5455,yes,no,unknown,27,may,204,3,-1,0,unknown,no
6104,60,entrepreneur,divorced,secondary,no,1307,yes,no,unknown,27,may,328,11,-1,0,unknown,no
6105,35,management,married,tertiary,no,4038,yes,yes,unknown,27,may,160,6,-1,0,unknown,no
6106,29,blue-collar,married,secondary,no,2776,yes,no,unknown,27,may,233,1,-1,0,unknown,no
6107,43,services,married,secondary,no,0,yes,no,unknown,27,may,129,1,-1,0,unknown,no
6108,36,admin.,married,secondary,no,0,yes,no,unknown,27,may,578,2,-1,0,unknown,no
6109,29,blue-collar,married,primary,no,1016,yes,no,unknown,27,may,33,1,-1,0,unknown,no
6110,53,technician,married,secondary,no,87,yes,no,unknown,27,may,183,9,-1,0,unknown,no
6111,38,technician,married,secondary,no,508,yes,no,unknown,27,may,565,2,-1,0,unknown,no
6112,59,retired,single,secondary,no,351,yes,no,unknown,27,may,1063,5,-1,0,unknown,yes
6113,28,blue-collar,single,secondary,no,352,yes,yes,unknown,27,may,125,3,-1,0,unknown,no
6114,36,services,single,secondary,no,203,yes,no,unknown,27,may,193,5,-1,0,unknown,no
6115,40,admin.,married,primary,no,189,yes,no,unknown,27,may,160,2,-1,0,unknown,no
6116,36,management,married,tertiary,no,293,yes,no,unknown,27,may,287,4,-1,0,unknown,no
6117,58,management,divorced,tertiary,no,-197,yes,no,unknown,27,may,277,4,-1,0,unknown,no
6118,49,self-employed,married,primary,no,489,yes,no,unknown,27,may,84,4,-1,0,unknown,no
6119,43,blue-collar,married,primary,no,-124,yes,no,unknown,27,may,47,5,-1,0,unknown,no
6120,55,technician,married,secondary,no,150,yes,yes,unknown,27,may,285,1,-1,0,unknown,no
6121,35,blue-collar,married,secondary,no,-185,yes,yes,unknown,27,may,130,2,-1,0,unknown,no
6122,50,blue-collar,married,secondary,no,74,yes,yes,unknown,27,may,146,1,-1,0,unknown,no
6123,48,blue-collar,married,secondary,no,653,yes,no,unknown,27,may,24,1,-1,0,unknown,no
6124,28,services,single,tertiary,no,737,yes,yes,unknown,27,may,955,1,-1,0,unknown,no
6125,34,services,single,secondary,no,-92,yes,no,unknown,27,may,236,1,-1,0,unknown,no
6126,37,blue-collar,married,secondary,no,132,no,no,unknown,27,may,336,2,-1,0,unknown,no
6127,33,technician,divorced,secondary,no,-119,yes,no,unknown,27,may,150,1,-1,0,unknown,no
6128,58,admin.,married,secondary,no,92,yes,no,unknown,27,may,180,1,-1,0,unknown,no
6129,44,blue-collar,single,secondary,no,-215,yes,no,unknown,27,may,163,2,-1,0,unknown,no
6130,49,technician,married,secondary,no,-849,yes,yes,unknown,27,may,197,1,-1,0,unknown,no
6131,28,blue-collar,married,primary,no,32,yes,no,unknown,27,may,218,1,-1,0,unknown,no
6132,39,technician,married,secondary,no,214,yes,no,unknown,27,may,386,11,-1,0,unknown,no
6133,26,admin.,married,secondary,no,3160,yes,no,unknown,27,may,154,1,-1,0,unknown,no
6134,31,blue-collar,married,primary,yes,0,yes,no,unknown,27,may,159,2,-1,0,unknown,no
6135,32,blue-collar,married,secondary,no,-1500,yes,no,unknown,27,may,157,2,-1,0,unknown,no
6136,52,admin.,married,secondary,no,876,no,no,unknown,27,may,227,3,-1,0,unknown,no
6137,32,services,married,secondary,no,-124,no,no,unknown,27,may,116,1,-1,0,unknown,no
6138,28,entrepreneur,married,secondary,no,8,yes,no,unknown,27,may,1297,1,-1,0,unknown,no
6139,32,management,married,tertiary,no,3517,yes,no,unknown,27,may,57,5,-1,0,unknown,no
6140,28,blue-collar,married,primary,no,46,yes,no,unknown,27,may,205,3,-1,0,unknown,no
6141,53,technician,married,secondary,no,-725,yes,no,unknown,27,may,1205,1,-1,0,unknown,yes
6142,33,technician,single,secondary,no,810,yes,no,unknown,27,may,133,1,-1,0,unknown,no
6143,39,management,single,tertiary,no,-50,yes,no,unknown,27,may,59,1,-1,0,unknown,no
6144,37,technician,married,secondary,no,-21,yes,no,unknown,27,may,229,2,-1,0,unknown,no
6145,45,technician,married,unknown,no,473,yes,no,unknown,27,may,147,1,-1,0,unknown,no
6146,37,services,married,secondary,no,-24,yes,no,unknown,27,may,147,1,-1,0,unknown,no
6147,45,blue-collar,married,secondary,no,-302,yes,no,unknown,27,may,78,1,-1,0,unknown,no
6148,31,blue-collar,married,secondary,no,557,yes,yes,unknown,27,may,185,1,-1,0,unknown,no
6149,32,blue-collar,married,secondary,yes,-238,yes,no,unknown,27,may,427,1,-1,0,unknown,no
6150,34,blue-collar,married,primary,no,-106,yes,no,unknown,27,may,237,1,-1,0,unknown,no
6151,39,housemaid,married,primary,no,-44,yes,no,unknown,27,may,228,1,-1,0,unknown,no
6152,56,blue-collar,married,primary,no,373,yes,no,unknown,27,may,269,1,-1,0,unknown,no
6153,32,technician,single,secondary,no,535,yes,yes,unknown,27,may,156,2,-1,0,unknown,no
6154,31,technician,married,secondary,no,169,yes,no,unknown,27,may,143,1,-1,0,unknown,no
6155,43,admin.,married,secondary,no,372,yes,no,unknown,27,may,162,1,-1,0,unknown,no
6156,33,technician,married,secondary,no,-1040,yes,yes,unknown,27,may,130,1,-1,0,unknown,no
6157,23,admin.,married,secondary,no,836,yes,no,unknown,27,may,674,1,-1,0,unknown,no
6158,32,admin.,married,secondary,no,17,yes,no,unknown,27,may,123,1,-1,0,unknown,no
6159,32,management,divorced,tertiary,no,-634,yes,yes,unknown,27,may,275,1,-1,0,unknown,no
6160,39,blue-collar,married,secondary,no,-131,yes,yes,unknown,27,may,232,1,-1,0,unknown,no
6161,39,services,single,secondary,no,326,yes,no,unknown,27,may,115,1,-1,0,unknown,no
6162,30,entrepreneur,single,primary,no,0,yes,yes,unknown,27,may,1051,1,-1,0,unknown,yes
6163,37,unknown,single,secondary,no,57,yes,no,unknown,27,may,142,1,-1,0,unknown,no
6164,46,management,married,primary,no,-268,yes,no,unknown,27,may,99,1,-1,0,unknown,no
6165,29,technician,single,secondary,no,115,no,no,unknown,27,may,340,1,-1,0,unknown,no
6166,51,blue-collar,married,primary,no,-26,yes,no,unknown,27,may,47,1,-1,0,unknown,no
6167,46,blue-collar,married,secondary,no,-371,yes,no,unknown,27,may,138,1,-1,0,unknown,no
6168,31,admin.,single,secondary,no,4388,yes,no,unknown,27,may,182,2,-1,0,unknown,no
6169,40,blue-collar,married,primary,no,-335,yes,no,unknown,27,may,260,1,-1,0,unknown,no
6170,26,technician,divorced,tertiary,no,3154,yes,yes,unknown,27,may,121,1,-1,0,unknown,no
6171,32,admin.,married,secondary,no,-458,no,no,unknown,27,may,143,1,-1,0,unknown,no
6172,27,admin.,married,secondary,no,1475,yes,no,unknown,27,may,472,1,-1,0,unknown,no
6173,36,services,divorced,secondary,no,-330,yes,yes,unknown,27,may,207,2,-1,0,unknown,no
6174,36,blue-collar,married,unknown,no,-417,yes,no,unknown,27,may,597,3,-1,0,unknown,no
6175,27,admin.,single,secondary,no,0,yes,no,unknown,27,may,265,1,-1,0,unknown,no
6176,56,management,divorced,tertiary,no,408,yes,no,unknown,27,may,274,1,-1,0,unknown,no
6177,28,blue-collar,married,secondary,no,110,yes,no,unknown,27,may,420,1,-1,0,unknown,no
6178,34,management,married,secondary,no,-294,yes,no,unknown,27,may,532,2,-1,0,unknown,no
6179,34,blue-collar,married,secondary,no,-61,yes,no,unknown,27,may,128,1,-1,0,unknown,no
6180,45,technician,divorced,secondary,no,23,yes,no,unknown,27,may,62,4,-1,0,unknown,no
6181,40,admin.,married,secondary,no,3087,yes,yes,unknown,27,may,185,1,-1,0,unknown,no
6182,25,blue-collar,single,secondary,no,-187,yes,yes,unknown,27,may,275,4,-1,0,unknown,no
6183,32,admin.,single,secondary,no,146,no,no,unknown,27,may,111,10,-1,0,unknown,no
6184,28,management,single,tertiary,no,939,yes,no,unknown,27,may,740,1,-1,0,unknown,yes
6185,33,blue-collar,married,primary,no,1217,yes,no,unknown,27,may,271,3,-1,0,unknown,no
6186,32,blue-collar,married,primary,no,-11,yes,no,unknown,27,may,776,1,-1,0,unknown,no
6187,36,admin.,single,unknown,no,-69,yes,no,unknown,27,may,90,2,-1,0,unknown,no
6188,38,admin.,divorced,secondary,no,-212,yes,no,unknown,27,may,78,2,-1,0,unknown,no
6189,23,admin.,single,secondary,no,345,yes,no,unknown,27,may,330,2,-1,0,unknown,no
6190,22,technician,single,secondary,no,356,yes,no,unknown,27,may,518,2,-1,0,unknown,no
6191,56,retired,divorced,secondary,no,-663,yes,no,unknown,27,may,243,2,-1,0,unknown,no
6192,35,blue-collar,single,secondary,no,-482,yes,no,unknown,27,may,472,1,-1,0,unknown,no
6193,33,services,divorced,secondary,no,991,yes,no,unknown,27,may,148,1,-1,0,unknown,no
6194,30,blue-collar,married,secondary,no,501,yes,yes,unknown,27,may,514,1,-1,0,unknown,no
6195,34,admin.,married,secondary,no,256,no,no,unknown,27,may,388,2,-1,0,unknown,no
6196,59,retired,married,secondary,no,-48,yes,no,unknown,27,may,224,1,-1,0,unknown,no
6197,26,admin.,married,secondary,no,1641,yes,no,unknown,27,may,118,1,-1,0,unknown,no
6198,42,admin.,married,secondary,no,818,yes,no,unknown,27,may,255,1,-1,0,unknown,no
6199,48,blue-collar,married,secondary,no,154,yes,no,unknown,27,may,70,3,-1,0,unknown,no
6200,31,services,married,secondary,no,-641,yes,yes,unknown,27,may,296,2,-1,0,unknown,no
6201,28,entrepreneur,single,tertiary,no,219,yes,no,unknown,27,may,257,1,-1,0,unknown,no
6202,36,admin.,married,secondary,no,1867,yes,yes,unknown,27,may,243,2,-1,0,unknown,no
6203,27,student,single,unknown,no,910,yes,yes,unknown,27,may,77,1,-1,0,unknown,no
6204,39,blue-collar,married,primary,no,34,yes,no,unknown,27,may,114,1,-1,0,unknown,no
6205,35,technician,married,tertiary,no,712,yes,no,unknown,27,may,73,2,-1,0,unknown,no
6206,28,management,single,tertiary,no,0,yes,no,unknown,27,may,290,1,-1,0,unknown,no
6207,32,technician,married,tertiary,no,168,no,no,unknown,27,may,86,1,-1,0,unknown,no
6208,28,blue-collar,single,secondary,no,1025,yes,no,unknown,27,may,168,1,-1,0,unknown,no
6209,34,blue-collar,married,secondary,no,457,yes,yes,unknown,27,may,188,1,-1,0,unknown,no
6210,51,blue-collar,married,primary,no,109,yes,no,unknown,27,may,106,2,-1,0,unknown,no
6211,50,management,married,secondary,no,-44,yes,no,unknown,27,may,45,1,-1,0,unknown,no
6212,49,unemployed,married,primary,no,-384,yes,no,unknown,27,may,25,1,-1,0,unknown,no
6213,36,management,single,tertiary,no,3875,yes,no,unknown,27,may,21,5,-1,0,unknown,no
6214,55,technician,married,secondary,no,1004,yes,yes,unknown,27,may,224,1,-1,0,unknown,no
6215,58,management,divorced,tertiary,no,-71,no,no,unknown,27,may,114,1,-1,0,unknown,no
6216,41,services,married,secondary,no,33,yes,yes,unknown,27,may,82,1,-1,0,unknown,no
6217,29,admin.,single,tertiary,no,2904,yes,no,unknown,27,may,33,1,-1,0,unknown,no
6218,36,entrepreneur,married,tertiary,no,271,yes,no,unknown,27,may,322,2,-1,0,unknown,no
6219,24,admin.,single,secondary,no,-507,yes,no,unknown,27,may,446,1,-1,0,unknown,no
6220,31,management,single,tertiary,no,1411,yes,no,unknown,27,may,121,4,-1,0,unknown,no
6221,30,management,single,tertiary,no,3773,yes,no,unknown,27,may,99,1,-1,0,unknown,no
6222,24,technician,single,tertiary,no,1954,yes,yes,unknown,27,may,78,1,-1,0,unknown,no
6223,36,blue-collar,married,primary,no,244,yes,no,unknown,27,may,70,2,-1,0,unknown,no
6224,51,blue-collar,divorced,secondary,no,216,yes,no,unknown,27,may,213,2,-1,0,unknown,no
6225,23,blue-collar,single,primary,yes,-627,yes,yes,unknown,27,may,115,1,-1,0,unknown,no
6226,26,blue-collar,single,primary,no,619,yes,yes,unknown,27,may,305,1,-1,0,unknown,no
6227,29,services,single,tertiary,no,2564,yes,no,unknown,27,may,306,2,-1,0,unknown,no
6228,41,self-employed,married,primary,no,-8,yes,no,unknown,27,may,643,2,-1,0,unknown,no
6229,35,services,married,secondary,no,505,yes,yes,unknown,27,may,371,2,-1,0,unknown,no
6230,42,services,married,secondary,no,-43,yes,yes,unknown,27,may,363,3,-1,0,unknown,no
6231,29,services,married,secondary,no,1057,yes,no,unknown,27,may,179,1,-1,0,unknown,no
6232,34,entrepreneur,married,secondary,no,-139,yes,yes,unknown,27,may,492,2,-1,0,unknown,no
6233,34,management,single,tertiary,no,13,yes,no,unknown,27,may,222,2,-1,0,unknown,no
6234,58,retired,married,primary,no,90,yes,no,unknown,27,may,144,1,-1,0,unknown,no
6235,31,blue-collar,married,secondary,no,203,yes,no,unknown,27,may,426,2,-1,0,unknown,no
6236,32,management,married,tertiary,no,-383,yes,no,unknown,27,may,241,1,-1,0,unknown,no
6237,56,management,divorced,tertiary,no,-676,yes,yes,unknown,27,may,181,1,-1,0,unknown,no
6238,34,blue-collar,single,secondary,no,1698,yes,no,unknown,27,may,39,7,-1,0,unknown,no
6239,30,blue-collar,married,secondary,no,-269,yes,no,unknown,27,may,293,2,-1,0,unknown,no
6240,31,management,single,tertiary,no,2124,yes,no,unknown,27,may,316,2,-1,0,unknown,no
6241,28,student,single,secondary,no,4793,no,no,unknown,27,may,151,1,-1,0,unknown,no
6242,57,management,single,tertiary,no,33,yes,no,unknown,27,may,132,1,-1,0,unknown,no
6243,35,blue-collar,single,primary,no,21,yes,no,unknown,27,may,129,1,-1,0,unknown,no
6244,46,technician,divorced,secondary,no,119,yes,no,unknown,27,may,106,1,-1,0,unknown,no
6245,51,management,married,tertiary,no,0,no,no,unknown,27,may,68,5,-1,0,unknown,no
6246,38,blue-collar,married,primary,no,315,yes,no,unknown,27,may,173,3,-1,0,unknown,no
6247,33,services,divorced,secondary,no,-395,yes,no,unknown,27,may,161,2,-1,0,unknown,no
6248,21,blue-collar,married,secondary,no,223,yes,no,unknown,27,may,155,1,-1,0,unknown,no
6249,38,technician,single,secondary,no,145,yes,no,unknown,27,may,109,2,-1,0,unknown,no
6250,49,admin.,divorced,secondary,no,333,yes,no,unknown,27,may,36,3,-1,0,unknown,no
6251,54,blue-collar,married,primary,no,3170,yes,no,unknown,27,may,62,4,-1,0,unknown,no
6252,42,admin.,single,secondary,no,-847,yes,no,unknown,27,may,137,2,-1,0,unknown,no
6253,44,blue-collar,divorced,primary,no,68,yes,no,unknown,27,may,310,1,-1,0,unknown,no
6254,31,services,married,secondary,no,-704,yes,no,unknown,27,may,195,2,-1,0,unknown,no
6255,52,technician,divorced,secondary,no,388,yes,yes,unknown,27,may,139,1,-1,0,unknown,no
6256,27,self-employed,single,tertiary,no,270,yes,no,unknown,27,may,470,2,-1,0,unknown,no
6257,33,blue-collar,married,secondary,no,-241,yes,yes,unknown,27,may,169,1,-1,0,unknown,no
6258,40,technician,married,secondary,no,56,yes,yes,unknown,27,may,223,1,-1,0,unknown,no
6259,57,housemaid,married,primary,no,411,yes,no,unknown,27,may,104,3,-1,0,unknown,no
6260,52,services,married,primary,no,-585,yes,yes,unknown,27,may,201,2,-1,0,unknown,no
6261,30,technician,single,secondary,no,1534,yes,no,unknown,27,may,596,1,-1,0,unknown,no
6262,25,blue-collar,single,secondary,no,-143,yes,yes,unknown,27,may,90,1,-1,0,unknown,no
6263,36,admin.,married,secondary,no,68,yes,yes,unknown,27,may,157,1,-1,0,unknown,no
6264,51,blue-collar,single,secondary,no,936,yes,no,unknown,27,may,253,16,-1,0,unknown,no
6265,32,admin.,single,secondary,no,13,yes,no,unknown,27,may,88,2,-1,0,unknown,no
6266,44,admin.,divorced,secondary,no,-88,yes,no,unknown,27,may,600,2,-1,0,unknown,no
6267,26,technician,divorced,secondary,no,21,yes,no,unknown,27,may,133,1,-1,0,unknown,no
6268,54,admin.,divorced,secondary,no,-288,yes,no,unknown,27,may,138,2,-1,0,unknown,no
6269,27,blue-collar,single,secondary,yes,87,yes,no,unknown,27,may,43,1,-1,0,unknown,no
6270,37,admin.,married,secondary,no,274,yes,no,unknown,27,may,731,3,-1,0,unknown,yes
6271,30,services,married,secondary,no,357,yes,no,unknown,27,may,659,4,-1,0,unknown,no
6272,46,technician,married,secondary,no,-337,yes,no,unknown,27,may,112,1,-1,0,unknown,no
6273,36,services,single,secondary,yes,-455,no,no,unknown,27,may,124,1,-1,0,unknown,no
6274,46,blue-collar,married,primary,no,258,yes,no,unknown,27,may,217,1,-1,0,unknown,no
6275,36,technician,married,secondary,no,474,yes,no,unknown,27,may,59,1,-1,0,unknown,no
6276,31,blue-collar,married,secondary,no,66,no,no,unknown,27,may,121,1,-1,0,unknown,no
6277,35,services,married,secondary,no,74,yes,no,unknown,27,may,112,1,-1,0,unknown,no
6278,25,blue-collar,single,secondary,no,2354,no,yes,unknown,27,may,98,1,-1,0,unknown,no
6279,21,admin.,single,unknown,no,-28,yes,no,unknown,27,may,125,1,-1,0,unknown,no
6280,30,management,married,tertiary,no,0,yes,no,unknown,27,may,175,1,-1,0,unknown,no
